id;nombre;tipo_profesional;edad;antiguedad;tipo_contrato;turno_asignado;opcion_turno;preferencia;elegible_turno
2081;Profesional_2081;kinesiólogo;54;3069;contratado;4to_turno;diurno;2;0
2093;Profesional_2093;matrona;30;3361;contratado;4to_turno;3er_turno;4;0
2093;Profesional_2093;matrona;30;3361;contratado;4to_turno;diurno;4;0
2094;Profesional_2094;auxiliar;28;1805;contratado;4to_turno;3er_turno;4;0
2094;Profesional_2094;auxiliar;28;1805;contratado;4to_turno;diurno;4;0
2454;Profesional_2454;matrona;52;1874;reemplazo;3er_turno;3er_turno;5;0
2454;Profesional_2454;matrona;52;1874;reemplazo;3er_turno;4to_turno;5;0
2454;Profesional_2454;matrona;52;1874;reemplazo;3er_turno;diurno;5;0
2455;Profesional_2455;kinesiólogo;43;2355;contratado;diurno;3er_turno;4;0
2455;Profesional_2455;kinesiólogo;43;2355;contratado;diurno;4to_turno;4;0
2455;Profesional_2455;kinesiólogo;43;2355;contratado;diurno;diurno;4;0
2456;Profesional_2456;matrona;45;3467;reemplazo;diurno;3er_turno;5;0
2456;Profesional_2456;matrona;45;3467;reemplazo;diurno;4to_turno;5;0
2456;Profesional_2456;matrona;45;3467;reemplazo;diurno;diurno;5;0
2099;Profesional_2099;enfermero;58;2001;contratado;4to_turno;3er_turno;3;0
2099;Profesional_2099;enfermero;58;2001;contratado;4to_turno;diurno;3;0
2101;Profesional_2101;matrona;53;3041;contratado;4to_turno;3er_turno;3;0
2458;Profesional_2458;kinesiólogo;50;2082;reemplazo;3er_turno;3er_turno;2;0
2458;Profesional_2458;kinesiólogo;50;2082;reemplazo;3er_turno;4to_turno;2;0
2458;Profesional_2458;kinesiólogo;50;2082;reemplazo;3er_turno;diurno;2;0
2459;Profesional_2459;kinesiólogo;29;48;contratado;3er_turno;3er_turno;3;0
2459;Profesional_2459;kinesiólogo;29;48;contratado;3er_turno;4to_turno;3;0
2459;Profesional_2459;kinesiólogo;29;48;contratado;3er_turno;diurno;3;0
2101;Profesional_2101;matrona;53;3041;contratado;4to_turno;diurno;3;0
2106;Profesional_2106;matrona;31;2234;contratado;4to_turno;3er_turno;2;0
2106;Profesional_2106;matrona;31;2234;contratado;4to_turno;diurno;2;0
2107;Profesional_2107;enfermero;58;1103;contratado;4to_turno;3er_turno;1;0
2107;Profesional_2107;enfermero;58;1103;contratado;4to_turno;diurno;1;0
2120;Profesional_2120;auxiliar;38;1474;contratado;4to_turno;3er_turno;2;0
2462;Profesional_2462;enfermero;52;1301;reemplazo;diurno;3er_turno;2;0
2462;Profesional_2462;enfermero;52;1301;reemplazo;diurno;4to_turno;2;0
2462;Profesional_2462;enfermero;52;1301;reemplazo;diurno;diurno;2;0
2463;Profesional_2463;auxiliar;36;2240;contratado;diurno;3er_turno;1;0
2463;Profesional_2463;auxiliar;36;2240;contratado;diurno;4to_turno;1;0
2463;Profesional_2463;auxiliar;36;2240;contratado;diurno;diurno;1;0
2464;Profesional_2464;enfermero;33;28;reemplazo;4to_turno;3er_turno;5;0
2153;Profesional_2153;kinesiólogo;40;2687;reemplazo;4to_turno;4to_turno;2;45
2464;Profesional_2464;enfermero;33;28;reemplazo;4to_turno;diurno;5;0
2465;Profesional_2465;enfermero;43;2767;reemplazo;3er_turno;3er_turno;1;0
2465;Profesional_2465;enfermero;43;2767;reemplazo;3er_turno;4to_turno;1;0
2465;Profesional_2465;enfermero;43;2767;reemplazo;3er_turno;diurno;1;0
2466;Profesional_2466;matrona;40;1058;reemplazo;4to_turno;3er_turno;1;0
2185;Profesional_2185;enfermero;39;2446;reemplazo;4to_turno;4to_turno;2;45
2466;Profesional_2466;matrona;40;1058;reemplazo;4to_turno;diurno;1;0
2120;Profesional_2120;auxiliar;38;1474;contratado;4to_turno;diurno;2;0
2122;Profesional_2122;auxiliar;55;1421;contratado;4to_turno;3er_turno;2;0
2122;Profesional_2122;auxiliar;55;1421;contratado;4to_turno;diurno;2;0
2128;Profesional_2128;enfermero;51;1547;contratado;4to_turno;3er_turno;5;0
2128;Profesional_2128;enfermero;51;1547;contratado;4to_turno;diurno;5;0
2133;Profesional_2133;enfermero;33;1994;contratado;4to_turno;3er_turno;5;0
2469;Profesional_2469;enfermero;45;33;contratado;3er_turno;3er_turno;1;0
2469;Profesional_2469;enfermero;45;33;contratado;3er_turno;4to_turno;1;0
2469;Profesional_2469;enfermero;45;33;contratado;3er_turno;diurno;1;0
2470;Profesional_2470;auxiliar;29;8;contratado;3er_turno;3er_turno;5;0
2470;Profesional_2470;auxiliar;29;8;contratado;3er_turno;4to_turno;5;0
2470;Profesional_2470;auxiliar;29;8;contratado;3er_turno;diurno;5;0
2133;Profesional_2133;enfermero;33;1994;contratado;4to_turno;diurno;5;0
2134;Profesional_2134;matrona;26;16;contratado;4to_turno;3er_turno;2;0
2134;Profesional_2134;matrona;26;16;contratado;4to_turno;diurno;2;0
2472;Profesional_2472;matrona;41;2474;reemplazo;diurno;3er_turno;5;0
2472;Profesional_2472;matrona;41;2474;reemplazo;diurno;4to_turno;5;0
2472;Profesional_2472;matrona;41;2474;reemplazo;diurno;diurno;5;0
2473;Profesional_2473;kinesiólogo;51;1557;contratado;diurno;3er_turno;2;0
2473;Profesional_2473;kinesiólogo;51;1557;contratado;diurno;4to_turno;2;0
2473;Profesional_2473;kinesiólogo;51;1557;contratado;diurno;diurno;2;0
2474;Profesional_2474;enfermero;34;980;reemplazo;diurno;3er_turno;4;0
2474;Profesional_2474;enfermero;34;980;reemplazo;diurno;4to_turno;4;0
2474;Profesional_2474;enfermero;34;980;reemplazo;diurno;diurno;4;0
2475;Profesional_2475;enfermero;45;3447;reemplazo;3er_turno;3er_turno;5;0
2475;Profesional_2475;enfermero;45;3447;reemplazo;3er_turno;4to_turno;5;0
2475;Profesional_2475;enfermero;45;3447;reemplazo;3er_turno;diurno;5;0
2476;Profesional_2476;matrona;35;1438;contratado;3er_turno;3er_turno;4;0
2476;Profesional_2476;matrona;35;1438;contratado;3er_turno;4to_turno;4;0
2476;Profesional_2476;matrona;35;1438;contratado;3er_turno;diurno;4;0
2477;Profesional_2477;enfermero;57;2279;reemplazo;diurno;3er_turno;5;0
2477;Profesional_2477;enfermero;57;2279;reemplazo;diurno;4to_turno;5;0
2477;Profesional_2477;enfermero;57;2279;reemplazo;diurno;diurno;5;0
2478;Profesional_2478;auxiliar;32;576;contratado;diurno;3er_turno;1;0
2478;Profesional_2478;auxiliar;32;576;contratado;diurno;4to_turno;1;0
2478;Profesional_2478;auxiliar;32;576;contratado;diurno;diurno;1;0
2479;Profesional_2479;enfermero;41;3064;contratado;3er_turno;3er_turno;3;0
2479;Profesional_2479;enfermero;41;3064;contratado;3er_turno;4to_turno;3;0
2479;Profesional_2479;enfermero;41;3064;contratado;3er_turno;diurno;3;0
2138;Profesional_2138;enfermero;36;2482;contratado;4to_turno;3er_turno;4;0
2138;Profesional_2138;enfermero;36;2482;contratado;4to_turno;diurno;4;0
2139;Profesional_2139;auxiliar;47;592;contratado;4to_turno;3er_turno;4;0
2481;Profesional_2481;auxiliar;58;2;reemplazo;diurno;3er_turno;4;0
2481;Profesional_2481;auxiliar;58;2;reemplazo;diurno;4to_turno;4;0
2481;Profesional_2481;auxiliar;58;2;reemplazo;diurno;diurno;4;0
2482;Profesional_2482;matrona;44;1762;contratado;3er_turno;3er_turno;1;0
2482;Profesional_2482;matrona;44;1762;contratado;3er_turno;4to_turno;1;0
2482;Profesional_2482;matrona;44;1762;contratado;3er_turno;diurno;1;0
2483;Profesional_2483;enfermero;32;182;contratado;3er_turno;3er_turno;3;0
2483;Profesional_2483;enfermero;32;182;contratado;3er_turno;4to_turno;3;0
2483;Profesional_2483;enfermero;32;182;contratado;3er_turno;diurno;3;0
2484;Profesional_2484;kinesiólogo;54;1173;contratado;3er_turno;3er_turno;4;0
2484;Profesional_2484;kinesiólogo;54;1173;contratado;3er_turno;4to_turno;4;0
2484;Profesional_2484;kinesiólogo;54;1173;contratado;3er_turno;diurno;4;0
2485;Profesional_2485;auxiliar;38;541;reemplazo;4to_turno;3er_turno;2;0
2211;Profesional_2211;auxiliar;44;2347;reemplazo;4to_turno;4to_turno;1;45
2485;Profesional_2485;auxiliar;38;541;reemplazo;4to_turno;diurno;2;0
2486;Profesional_2486;matrona;34;3479;reemplazo;3er_turno;3er_turno;4;0
2486;Profesional_2486;matrona;34;3479;reemplazo;3er_turno;4to_turno;4;0
2486;Profesional_2486;matrona;34;3479;reemplazo;3er_turno;diurno;4;0
2487;Profesional_2487;auxiliar;49;652;contratado;3er_turno;3er_turno;4;0
2487;Profesional_2487;auxiliar;49;652;contratado;3er_turno;4to_turno;4;0
2487;Profesional_2487;auxiliar;49;652;contratado;3er_turno;diurno;4;0
2488;Profesional_2488;enfermero;46;334;reemplazo;4to_turno;3er_turno;2;0
2246;Profesional_2246;kinesiólogo;32;3218;reemplazo;4to_turno;4to_turno;1;45
2488;Profesional_2488;enfermero;46;334;reemplazo;4to_turno;diurno;2;0
2489;Profesional_2489;matrona;47;1140;contratado;3er_turno;3er_turno;2;0
2489;Profesional_2489;matrona;47;1140;contratado;3er_turno;4to_turno;2;0
2489;Profesional_2489;matrona;47;1140;contratado;3er_turno;diurno;2;0
2490;Profesional_2490;enfermero;33;3648;reemplazo;diurno;3er_turno;4;0
2490;Profesional_2490;enfermero;33;3648;reemplazo;diurno;4to_turno;4;0
2490;Profesional_2490;enfermero;33;3648;reemplazo;diurno;diurno;4;0
2139;Profesional_2139;auxiliar;47;592;contratado;4to_turno;diurno;4;0
2140;Profesional_2140;kinesiólogo;29;1099;contratado;4to_turno;3er_turno;3;0
2140;Profesional_2140;kinesiólogo;29;1099;contratado;4to_turno;diurno;3;0
2492;Profesional_2492;matrona;58;2396;reemplazo;diurno;3er_turno;3;0
2492;Profesional_2492;matrona;58;2396;reemplazo;diurno;4to_turno;3;0
2492;Profesional_2492;matrona;58;2396;reemplazo;diurno;diurno;3;0
2493;Profesional_2493;auxiliar;54;1109;contratado;3er_turno;3er_turno;2;0
2493;Profesional_2493;auxiliar;54;1109;contratado;3er_turno;4to_turno;2;0
2493;Profesional_2493;auxiliar;54;1109;contratado;3er_turno;diurno;2;0
2494;Profesional_2494;enfermero;38;131;reemplazo;4to_turno;3er_turno;4;0
2287;Profesional_2287;matrona;35;2278;reemplazo;4to_turno;4to_turno;3;45
2494;Profesional_2494;enfermero;38;131;reemplazo;4to_turno;diurno;4;0
2495;Profesional_2495;enfermero;53;3151;contratado;diurno;3er_turno;5;0
2495;Profesional_2495;enfermero;53;3151;contratado;diurno;4to_turno;5;0
2495;Profesional_2495;enfermero;53;3151;contratado;diurno;diurno;5;0
2496;Profesional_2496;enfermero;41;3349;contratado;diurno;3er_turno;2;0
2496;Profesional_2496;enfermero;41;3349;contratado;diurno;4to_turno;2;0
2496;Profesional_2496;enfermero;41;3349;contratado;diurno;diurno;2;0
2144;Profesional_2144;enfermero;50;1182;contratado;4to_turno;3er_turno;4;0
2144;Profesional_2144;enfermero;50;1182;contratado;4to_turno;diurno;4;0
2145;Profesional_2145;enfermero;39;738;contratado;4to_turno;3er_turno;4;0
2498;Profesional_2498;kinesiólogo;46;39;reemplazo;diurno;3er_turno;1;0
2498;Profesional_2498;kinesiólogo;46;39;reemplazo;diurno;4to_turno;1;0
2498;Profesional_2498;kinesiólogo;46;39;reemplazo;diurno;diurno;1;0
2145;Profesional_2145;enfermero;39;738;contratado;4to_turno;diurno;4;0
2161;Profesional_2161;kinesiólogo;58;1500;contratado;4to_turno;3er_turno;5;0
2161;Profesional_2161;kinesiólogo;58;1500;contratado;4to_turno;diurno;5;0
2500;Profesional_2500;enfermero;31;2112;contratado;diurno;3er_turno;3;0
2500;Profesional_2500;enfermero;31;2112;contratado;diurno;4to_turno;3;0
2500;Profesional_2500;enfermero;31;2112;contratado;diurno;diurno;3;0
2501;Profesional_2501;auxiliar;56;1439;contratado;3er_turno;3er_turno;2;0
2501;Profesional_2501;auxiliar;56;1439;contratado;3er_turno;4to_turno;2;0
2501;Profesional_2501;auxiliar;56;1439;contratado;3er_turno;diurno;2;0
2502;Profesional_2502;matrona;30;1177;contratado;diurno;3er_turno;3;0
2502;Profesional_2502;matrona;30;1177;contratado;diurno;4to_turno;3;0
2502;Profesional_2502;matrona;30;1177;contratado;diurno;diurno;3;0
2503;Profesional_2503;enfermero;59;458;contratado;3er_turno;3er_turno;2;0
2503;Profesional_2503;enfermero;59;458;contratado;3er_turno;4to_turno;2;0
2503;Profesional_2503;enfermero;59;458;contratado;3er_turno;diurno;2;0
2504;Profesional_2504;kinesiólogo;25;1775;reemplazo;4to_turno;3er_turno;4;0
2445;Profesional_2445;auxiliar;38;2386;reemplazo;4to_turno;4to_turno;3;45
2504;Profesional_2504;kinesiólogo;25;1775;reemplazo;4to_turno;diurno;4;0
2505;Profesional_2505;kinesiólogo;34;218;reemplazo;3er_turno;3er_turno;3;0
2505;Profesional_2505;kinesiólogo;34;218;reemplazo;3er_turno;4to_turno;3;0
2505;Profesional_2505;kinesiólogo;34;218;reemplazo;3er_turno;diurno;3;0
2162;Profesional_2162;enfermero;52;3094;contratado;4to_turno;3er_turno;2;0
2162;Profesional_2162;enfermero;52;3094;contratado;4to_turno;diurno;2;0
2165;Profesional_2165;auxiliar;36;785;contratado;4to_turno;3er_turno;5;0
2507;Profesional_2507;matrona;37;1212;reemplazo;3er_turno;3er_turno;5;0
2507;Profesional_2507;matrona;37;1212;reemplazo;3er_turno;4to_turno;5;0
2507;Profesional_2507;matrona;37;1212;reemplazo;3er_turno;diurno;5;0
2508;Profesional_2508;enfermero;49;2652;reemplazo;4to_turno;3er_turno;1;0
2508;Profesional_2508;enfermero;49;2652;reemplazo;4to_turno;4to_turno;1;45
2508;Profesional_2508;enfermero;49;2652;reemplazo;4to_turno;diurno;1;0
2509;Profesional_2509;enfermero;59;2174;contratado;diurno;3er_turno;4;0
2509;Profesional_2509;enfermero;59;2174;contratado;diurno;4to_turno;4;0
2509;Profesional_2509;enfermero;59;2174;contratado;diurno;diurno;4;0
2510;Profesional_2510;enfermero;51;94;contratado;3er_turno;3er_turno;1;0
2510;Profesional_2510;enfermero;51;94;contratado;3er_turno;4to_turno;1;0
2510;Profesional_2510;enfermero;51;94;contratado;3er_turno;diurno;1;0
2165;Profesional_2165;auxiliar;36;785;contratado;4to_turno;diurno;5;0
2171;Profesional_2171;kinesiólogo;28;1288;contratado;4to_turno;3er_turno;2;0
2171;Profesional_2171;kinesiólogo;28;1288;contratado;4to_turno;diurno;2;0
2512;Profesional_2512;auxiliar;46;666;reemplazo;3er_turno;3er_turno;1;0
2512;Profesional_2512;auxiliar;46;666;reemplazo;3er_turno;4to_turno;1;0
2512;Profesional_2512;auxiliar;46;666;reemplazo;3er_turno;diurno;1;0
2513;Profesional_2513;enfermero;60;2326;contratado;diurno;3er_turno;5;0
2513;Profesional_2513;enfermero;60;2326;contratado;diurno;4to_turno;5;0
2513;Profesional_2513;enfermero;60;2326;contratado;diurno;diurno;5;0
2514;Profesional_2514;matrona;30;3251;contratado;diurno;3er_turno;3;0
2514;Profesional_2514;matrona;30;3251;contratado;diurno;4to_turno;3;0
2514;Profesional_2514;matrona;30;3251;contratado;diurno;diurno;3;0
2515;Profesional_2515;enfermero;45;207;reemplazo;3er_turno;3er_turno;5;0
2515;Profesional_2515;enfermero;45;207;reemplazo;3er_turno;4to_turno;5;0
2515;Profesional_2515;enfermero;45;207;reemplazo;3er_turno;diurno;5;0
2516;Profesional_2516;enfermero;41;617;contratado;3er_turno;3er_turno;2;0
2516;Profesional_2516;enfermero;41;617;contratado;3er_turno;4to_turno;2;0
2516;Profesional_2516;enfermero;41;617;contratado;3er_turno;diurno;2;0
2517;Profesional_2517;auxiliar;27;2641;reemplazo;3er_turno;3er_turno;4;0
2517;Profesional_2517;auxiliar;27;2641;reemplazo;3er_turno;4to_turno;4;0
2517;Profesional_2517;auxiliar;27;2641;reemplazo;3er_turno;diurno;4;0
2518;Profesional_2518;enfermero;52;1767;reemplazo;4to_turno;3er_turno;3;0
2526;Profesional_2526;enfermero;50;3161;reemplazo;4to_turno;4to_turno;2;45
2518;Profesional_2518;enfermero;52;1767;reemplazo;4to_turno;diurno;3;0
2519;Profesional_2519;kinesiólogo;46;3450;reemplazo;4to_turno;3er_turno;4;0
2533;Profesional_2533;auxiliar;44;3528;reemplazo;4to_turno;4to_turno;1;45
2519;Profesional_2519;kinesiólogo;46;3450;reemplazo;4to_turno;diurno;4;0
2520;Profesional_2520;enfermero;27;3396;contratado;diurno;3er_turno;4;0
2520;Profesional_2520;enfermero;27;3396;contratado;diurno;4to_turno;4;0
2520;Profesional_2520;enfermero;27;3396;contratado;diurno;diurno;4;0
2521;Profesional_2521;matrona;28;1761;reemplazo;3er_turno;3er_turno;2;0
2521;Profesional_2521;matrona;28;1761;reemplazo;3er_turno;4to_turno;2;0
2521;Profesional_2521;matrona;28;1761;reemplazo;3er_turno;diurno;2;0
2522;Profesional_2522;enfermero;57;2423;contratado;diurno;3er_turno;3;0
2522;Profesional_2522;enfermero;57;2423;contratado;diurno;4to_turno;3;0
2522;Profesional_2522;enfermero;57;2423;contratado;diurno;diurno;3;0
2523;Profesional_2523;matrona;55;3606;contratado;3er_turno;3er_turno;3;0
2523;Profesional_2523;matrona;55;3606;contratado;3er_turno;4to_turno;3;0
2523;Profesional_2523;matrona;55;3606;contratado;3er_turno;diurno;3;0
2524;Profesional_2524;enfermero;26;1363;reemplazo;4to_turno;3er_turno;2;0
2538;Profesional_2538;kinesiólogo;35;2835;reemplazo;4to_turno;4to_turno;1;45
2524;Profesional_2524;enfermero;26;1363;reemplazo;4to_turno;diurno;2;0
2525;Profesional_2525;enfermero;47;958;reemplazo;4to_turno;3er_turno;2;0
2543;Profesional_2543;enfermero;35;1994;reemplazo;4to_turno;4to_turno;1;45
2525;Profesional_2525;enfermero;47;958;reemplazo;4to_turno;diurno;2;0
2526;Profesional_2526;enfermero;50;3161;reemplazo;4to_turno;3er_turno;2;0
2546;Profesional_2546;auxiliar;45;2310;reemplazo;4to_turno;4to_turno;2;45
2526;Profesional_2526;enfermero;50;3161;reemplazo;4to_turno;diurno;2;0
2527;Profesional_2527;enfermero;52;598;contratado;3er_turno;3er_turno;1;0
2527;Profesional_2527;enfermero;52;598;contratado;3er_turno;4to_turno;1;0
2527;Profesional_2527;enfermero;52;598;contratado;3er_turno;diurno;1;0
2528;Profesional_2528;enfermero;34;1290;reemplazo;diurno;3er_turno;1;0
2528;Profesional_2528;enfermero;34;1290;reemplazo;diurno;4to_turno;1;0
2528;Profesional_2528;enfermero;34;1290;reemplazo;diurno;diurno;1;0
2529;Profesional_2529;enfermero;47;3223;reemplazo;3er_turno;3er_turno;2;0
2529;Profesional_2529;enfermero;47;3223;reemplazo;3er_turno;4to_turno;2;0
2529;Profesional_2529;enfermero;47;3223;reemplazo;3er_turno;diurno;2;0
2172;Profesional_2172;auxiliar;42;3027;contratado;4to_turno;3er_turno;1;0
2172;Profesional_2172;auxiliar;42;3027;contratado;4to_turno;diurno;1;0
2173;Profesional_2173;enfermero;45;380;contratado;4to_turno;3er_turno;1;0
2531;Profesional_2531;enfermero;47;3168;reemplazo;diurno;3er_turno;5;0
2531;Profesional_2531;enfermero;47;3168;reemplazo;diurno;4to_turno;5;0
2531;Profesional_2531;enfermero;47;3168;reemplazo;diurno;diurno;5;0
2532;Profesional_2532;auxiliar;31;1361;reemplazo;4to_turno;3er_turno;3;0
2549;Profesional_2549;auxiliar;41;1829;reemplazo;4to_turno;4to_turno;2;45
2532;Profesional_2532;auxiliar;31;1361;reemplazo;4to_turno;diurno;3;0
2533;Profesional_2533;auxiliar;44;3528;reemplazo;4to_turno;3er_turno;1;0
2589;Profesional_2589;enfermero;31;2720;reemplazo;4to_turno;4to_turno;3;45
2533;Profesional_2533;auxiliar;44;3528;reemplazo;4to_turno;diurno;1;0
2173;Profesional_2173;enfermero;45;380;contratado;4to_turno;diurno;1;0
2179;Profesional_2179;matrona;45;38;contratado;4to_turno;3er_turno;4;0
2179;Profesional_2179;matrona;45;38;contratado;4to_turno;diurno;4;0
2535;Profesional_2535;kinesiólogo;30;1032;contratado;diurno;3er_turno;5;0
2535;Profesional_2535;kinesiólogo;30;1032;contratado;diurno;4to_turno;5;0
2535;Profesional_2535;kinesiólogo;30;1032;contratado;diurno;diurno;5;0
2536;Profesional_2536;enfermero;52;2145;reemplazo;diurno;3er_turno;5;0
2536;Profesional_2536;enfermero;52;2145;reemplazo;diurno;4to_turno;5;0
2536;Profesional_2536;enfermero;52;2145;reemplazo;diurno;diurno;5;0
2537;Profesional_2537;enfermero;27;2305;reemplazo;4to_turno;3er_turno;1;0
2685;Profesional_2685;auxiliar;31;3434;reemplazo;4to_turno;4to_turno;3;45
2537;Profesional_2537;enfermero;27;2305;reemplazo;4to_turno;diurno;1;0
2538;Profesional_2538;kinesiólogo;35;2835;reemplazo;4to_turno;3er_turno;1;0
2688;Profesional_2688;kinesiólogo;33;2464;reemplazo;4to_turno;4to_turno;2;45
2538;Profesional_2538;kinesiólogo;35;2835;reemplazo;4to_turno;diurno;1;0
2539;Profesional_2539;enfermero;60;3149;contratado;3er_turno;3er_turno;1;0
2539;Profesional_2539;enfermero;60;3149;contratado;3er_turno;4to_turno;1;0
2539;Profesional_2539;enfermero;60;3149;contratado;3er_turno;diurno;1;0
2183;Profesional_2183;auxiliar;43;3279;contratado;4to_turno;3er_turno;4;0
2183;Profesional_2183;auxiliar;43;3279;contratado;4to_turno;diurno;4;0
2193;Profesional_2193;auxiliar;26;2487;contratado;4to_turno;3er_turno;2;0
2541;Profesional_2541;enfermero;55;837;reemplazo;4to_turno;3er_turno;5;0
2696;Profesional_2696;enfermero;47;3290;reemplazo;4to_turno;4to_turno;3;45
2541;Profesional_2541;enfermero;55;837;reemplazo;4to_turno;diurno;5;0
2542;Profesional_2542;kinesiólogo;28;1116;reemplazo;3er_turno;3er_turno;5;0
2542;Profesional_2542;kinesiólogo;28;1116;reemplazo;3er_turno;4to_turno;5;0
2542;Profesional_2542;kinesiólogo;28;1116;reemplazo;3er_turno;diurno;5;0
2543;Profesional_2543;enfermero;35;1994;reemplazo;4to_turno;3er_turno;1;0
2704;Profesional_2704;matrona;47;2757;reemplazo;4to_turno;4to_turno;3;45
2543;Profesional_2543;enfermero;35;1994;reemplazo;4to_turno;diurno;1;0
